Address,Price,Type,Size,Bedrooms,Bathrooms
"Bouar, Kesrouane, Mount Lebanon","$150,000",Apartment,140 m²,3,1
"Jbeil, Jbeil, Mount Lebanon","$310,000",House/Villa,310 m²,4,4
"Jbeil, Jbeil, Mount Lebanon","$330,000",House/Villa,310 m²,3,3
"Jbeil, Jbeil, Mount Lebanon","$270,000",House/Villa,310 m²,3,3
"Ain Najem, El Metn, Mount Lebanon","$350,000",Apartment,220 m²,3,3
"Jbeil, Jbeil, Mount Lebanon","$480,000",House/Villa,450 m²,5,4
"Ras Osta, Jbeil, Mount Lebanon","$125,000",Land,890 m²,N/A,N/A
"Adonis, Kesrouane, Mount Lebanon","$110,000",Apartment,160 m²,3,2
"Dbayeh, El Metn, Mount Lebanon","$1,575,000",Land,"2,253 m²",N/A,N/A
"Mechmech, Jbeil, Mount Lebanon","$90,000",Chalet,78 m²,2,2
"Mechmech, Jbeil, Mount Lebanon","$73,000",Chalet,81 m²,2,2
"Mechmech, Jbeil, Mount Lebanon","$80,000",Chalet,81 m²,2,2
"Mechmech, Jbeil, Mount Lebanon","$88,000",Chalet,79 m²,2,2
"Mechmech, Jbeil, Mount Lebanon","$98,000",Chalet,83 m²,2,2
"Mechmech, Jbeil, Mount Lebanon","$71,000",Chalet,81 m²,2,2
"Achrafieh, Beirut, Beirut","$2,200,000",Apartment,430 m²,4,4
"Achrafieh, Beirut, Beirut","$518,000",Apartment,115 m²,2,2
"Achrafieh, Beirut, Beirut","$680,000",Apartment,151 m²,2,3
"Achrafieh, Beirut, Beirut","$2,800,000",Apartment,500 m²,4,5
"Sarba, Kesrouane, Mount Lebanon","$65,000",Shop,45 m²,1,N/A
"Klayaat, Kesrouane, Mount Lebanon","$180,000",Land,856 m²,N/A,N/A
"Jounieh, Kesrouane, Mount Lebanon","$120,000",Office,120 m²,2,N/A
"Gherfine, Jbeil, Mount Lebanon","$1,400,000",Land,"7,000 m²",N/A,N/A
"Fanar, El Metn, Mount Lebanon","$280,000",Apartment,260 m²,4,5
"Jbeil, Jbeil, Mount Lebanon","$250,000",Apartment,160 m²,3,3
"Blat, Jbeil, Mount Lebanon","$100,000",Apartment,127 m²,3,2
"Bentaael, Jbeil, Mount Lebanon","$170,000",Apartment,290 m²,4,5
"Halat, Jbeil, Mount Lebanon","$155,000",Chalet,32 m²,1,N/A
"Zouk Mosbeh, Kesrouane, Mount Lebanon","$135,000",Apartment,143 m²,2,2
"Zouk Mosbeh, Kesrouane, Mount Lebanon","$115,000",Apartment,121 m²,2,2
"Zouk Mosbeh, Kesrouane, Mount Lebanon","$100,000",Apartment,128 m²,2,2
"Rabweh, El Metn, Mount Lebanon","$290,000",Apartment,230 m²,3,3
"Batroun, Batroun, North","$150,000",House/Villa,110 m²,1,N/A
"Faytroun, Kesrouane, Mount Lebanon","$190,000",Chalet,110 m²,2,2
"Fanar, El Metn, Mount Lebanon","$800,000",Warehouse,700 m²,2,N/A
"Ghadir, Kesrouane, Mount Lebanon","$475,000",Apartment,215 m²,3,3
"Ghadir, Kesrouane, Mount Lebanon","$450,000",Apartment,215 m²,3,3
"Zikrit, El Metn, Mount Lebanon","$1,100,000",Residential Building,"1,200 m²",N/A,N/A
"Lehfed, Jbeil, Mount Lebanon","$135,000",Land,"2,200 m²",N/A,N/A
"Rabweh, El Metn, Mount Lebanon","$300,000",Apartment,230 m²,3,4
"Zaarour, El Metn, Mount Lebanon","$225,000",Chalet,90 m²,2,2
"Rabweh, El Metn, Mount Lebanon","$400,000",Apartment,350 m²,3,4
"Achrafieh, Beirut, Beirut","$1,500,000",Land,318 m²,N/A,N/A
"Fidar, Jbeil, Mount Lebanon","$900,000",Land,"3,000 m²",N/A,N/A
"Adonis, Kesrouane, Mount Lebanon","$120,000",Apartment,140 m²,3,2
"Fatqa, Kesrouane, Mount Lebanon","$18,000,000",Land,"36,000 m²",N/A,N/A
"Assia, Batroun, North","$330,000",House/Villa,216 m²,4,2
"Batroun, Batroun, North","$170,000",Apartment,225 m²,3,3
"Kfarzebian, Kesrouane, Mount Lebanon","$400,000",Land,550 m²,N/A,N/A
"Blat, Jbeil, Mount Lebanon","$200,000",Apartment,180 m²,3,3
"Halat, Jbeil, Mount Lebanon","$125,000",Apartment,155 m²,3,3
"Dbayeh, El Metn, Mount Lebanon","$130,000",Apartment,100 m²,2,2
"Hboub, Jbeil, Mount Lebanon","$325,000",Land,850 m²,N/A,N/A
"Adma, Kesrouane, Mount Lebanon","$185,000",Apartment,150 m²,3,4
"Fanar, El Metn, Mount Lebanon","$350,000",Apartment,220 m²,3,3
"Gharzouz, Jbeil, Mount Lebanon","$485,000",Land,"4,400 m²",N/A,N/A
"Hsoun, Jbeil, Mount Lebanon","$2,000,000",Land,"11,200 m²",N/A,N/A
"Bsalim, El Metn, Mount Lebanon","$490,000",Apartment,350 m²,3,3
"Edde, Jbeil, Mount Lebanon","$110,000",Apartment,160 m²,3,2
"Edde, Jbeil, Mount Lebanon","$200,000",Apartment,300 m²,3,3
"Achrafieh, Beirut, Beirut","$675,000",Apartment,190 m²,2,3
"Kfour, Kesrouane, Mount Lebanon","$900,000",Apartment,300 m²,4,4
"Kfour, Kesrouane, Mount Lebanon","$150,000",Land,"1,058 m²",N/A,N/A
"Ballouneh, Kesrouane, Mount Lebanon","$250,000",Apartment,320 m²,4,4
"Adma, Kesrouane, Mount Lebanon","$3,500,000",Residential Building,"2,500 m²",3,5
"Monteverde, El Metn, Mount Lebanon","$500,000",Apartment,480 m²,4,4
"Zeitoun, Kesrouane, Mount Lebanon","$563,000",Land,"22,500 m²",N/A,N/A
"Adma, Kesrouane, Mount Lebanon","$6,000,000",Apartment,"1,100 m²",6,8
"Achrafieh, Beirut, Beirut","$5,500,000",Land,550 m²,N/A,N/A
"chnaniir, Kesrouane, Mount Lebanon","$350,000",Apartment,330 m²,3,5
"Tourzaiya, Jbeil, Mount Lebanon","$265,000",Land,"5,250 m²",N/A,N/A
"Kornet Chehwan, El Metn, Mount Lebanon","$280,000",Apartment,190 m²,3,3
"Kornet Chehwan, El Metn, Mount Lebanon","$210,000",Apartment,145 m²,3,3
"Kornet Chehwan, El Metn, Mount Lebanon","$255,000",Apartment,145 m²,3,3
"Mtayleb, El Metn, Mount Lebanon","$250,000",Apartment,250 m²,3,2
"Mechmech, Jbeil, Mount Lebanon","$82,000",Land,"2,040 m²",N/A,N/A
"Jbeil, Jbeil, Mount Lebanon","$200,000",Apartment,330 m²,4,4
"Dhour Choueir, El Metn, Mount Lebanon","$180,000",Land,885 m²,N/A,N/A
"Dhour Choueir, El Metn, Mount Lebanon","$580,000",Land,"1,280 m²",N/A,N/A
"Hboub, Jbeil, Mount Lebanon","$150,000",Apartment,160 m²,3,3
"Achrafieh, Beirut, Beirut","$575,000",Apartment,240 m²,3,3
"Ghazir, Kesrouane, Mount Lebanon","$1,500,000",Land,"1,600 m²",N/A,N/A
"Yahchouch, Kesrouane, Mount Lebanon","$1,440,000",Land,"12,000 m²",N/A,N/A
"Jounieh, Kesrouane, Mount Lebanon","$1,650,000",Land,"1,650 m²",N/A,N/A
"Mar Roukoz, El Metn, Mount Lebanon","$1,600,000",Land,"1,013 m²",N/A,N/A
"Ain Saadeh, El Metn, Mount Lebanon","$320,000",Apartment,320 m²,2,4
"Zalka, El Metn, Mount Lebanon","$350,000",Office,180 m²,2,N/A
"chnaniir, Kesrouane, Mount Lebanon","$850,000",House/Villa,642 m²,9,8
"Barbara, Jbeil, Mount Lebanon","$16,000,000",Land,"121,000 m²",N/A,N/A
"Aamchit, Jbeil, Mount Lebanon","$2,000,000",Residential Building,"5,000 m²",33,9
"Mejdel, Jbeil, Mount Lebanon","$210,000",Land,"3,491 m²",N/A,N/A
"Ghazir, Kesrouane, Mount Lebanon","$950,000",Land,772 m²,N/A,N/A
"Aamchit, Jbeil, Mount Lebanon","$160,000",Apartment,150 m²,2,3
"Badaro, Beirut, Beirut","$265,000",Apartment,155 m²,2,2
"Jouret Al Ballout, El Metn, Mount Lebanon","$200,000",Apartment,150 m²,3,3
"Dlebta, Kesrouane, Mount Lebanon","$550,000",Apartment,880 m²,3,2
"Mkalles, El Metn, Mount Lebanon","$800,000",Shop,240 m²,1,N/A
"Furn El Chebbak, Baabda, Mount Lebanon","$300,000",Shop,200 m²,1,N/A
"Sad El Baouchriye, El Metn, Mount Lebanon","$1,000,000",Land,551 m²,N/A,N/A
"Jbeil, Jbeil, Mount Lebanon","$270,000",Land,"1,800 m²",N/A,N/A
"Faytroun, Kesrouane, Mount Lebanon","$175,000",Apartment,150 m²,3,3
"kfarhbeib, Kesrouane, Mount Lebanon","$290,000",Apartment,200 m²,3,4
"kfarhbeib, Kesrouane, Mount Lebanon","$320,000",Apartment,208 m²,3,4
"Dbayeh, El Metn, Mount Lebanon","$3,000,000",Land,980 m²,N/A,N/A
"Jbeil, Jbeil, Mount Lebanon","$550,000",Shop,200 m²,1,N/A
"Mtayleb, El Metn, Mount Lebanon","$700,000",Apartment,350 m²,4,4
"Nahr Ibrahim, Jbeil, Mount Lebanon","$1,500,000",House/Villa,"2,270 m²",6,6
"kfarhbeib, Kesrouane, Mount Lebanon","$485,000",Apartment,417 m²,4,5
"Bouar, Kesrouane, Mount Lebanon","$120,000",Apartment,140 m²,3,3
"Edde, Jbeil, Mount Lebanon","$175,000",Land,816 m²,N/A,N/A
"Tabarja, Kesrouane, Mount Lebanon","$125,000",Apartment,110 m²,2,2
"kfarhbeib, Kesrouane, Mount Lebanon","$290,000",Apartment,235 m²,3,4
"Sahel Alma, Kesrouane, Mount Lebanon","$300,000",Apartment,210 m²,3,4
"Beit Hebak, Jbeil, Mount Lebanon","$150,000",Land,"1,200 m²",N/A,N/A
"Jbeil, Jbeil, Mount Lebanon","$165,000",Apartment,185 m²,3,3
"Achkout, Kesrouane, Mount Lebanon","$200,000",Land,"1,250 m²",N/A,N/A
"Sad El Baouchriye, El Metn, Mount Lebanon","$220,000",Factory,350 m²,3,N/A
"Bouar, Kesrouane, Mount Lebanon","$170,000",Apartment,166 m²,3,4
"Laqlouq, Jbeil, Mount Lebanon","$200,000",Chalet,110 m²,2,2
"Qartaboun, Jbeil, Mount Lebanon","$100,000",Apartment,107 m²,2,2
"Ain Saadeh, El Metn, Mount Lebanon","$500,000",Apartment,200 m²,4,4
"Ain Saadeh, El Metn, Mount Lebanon","$330,000",Apartment,160 m²,3,4
"Aamchit, Jbeil, Mount Lebanon","$1,700,000",House/Villa,300 m²,4,4
"Aamchit, Jbeil, Mount Lebanon","$250,000",Land,500 m²,N/A,N/A
"Hboub, Jbeil, Mount Lebanon","$130,000",Warehouse,340 m²,N/A,N/A
"Hboub, Jbeil, Mount Lebanon","$325,000",Apartment,310 m²,3,3
"Bouar, Kesrouane, Mount Lebanon","$900,000",Land,833 m²,N/A,N/A
"Ghazir, Kesrouane, Mount Lebanon","$75,000",Land,791 m²,N/A,N/A
"Laqlouq, Jbeil, Mount Lebanon","$200,000",Land,"2,070 m²",N/A,N/A
"Hboub, Jbeil, Mount Lebanon","$200,000",Apartment,200 m²,3,3
"Hboub, Jbeil, Mount Lebanon","$250,000",Apartment,212 m²,3,3
"Blat, Jbeil, Mount Lebanon","$132,000",Apartment,125 m²,2,2
"Rabweh, El Metn, Mount Lebanon","$325,000",Apartment,240 m²,2,3
"Mazraat Yachouh, El Metn, Mount Lebanon","$200,000",Apartment,150 m²,3,2
"Down Town, Beirut, Beirut","$1,200,000",Apartment,230 m²,3,4
"Jbeil, Jbeil, Mount Lebanon","$400,000",Commercial Building,450 m²,N/A,N/A
"Berbara, Batroun, North","$300,000",Land,"1,200 m²",N/A,N/A
"Achrafieh, Beirut, Beirut","$600,000",Office,220 m²,3,N/A
"kfarhbeib, Kesrouane, Mount Lebanon","$200,000",Apartment,180 m²,3,3
"Hboub, Jbeil, Mount Lebanon","$1,500,000",House/Villa,900 m²,5,6
"Gherfine, Jbeil, Mount Lebanon","$140,000",Apartment,210 m²,3,3
"Kfour, Kesrouane, Mount Lebanon","$825,000",Land,"1,650 m²",N/A,N/A
"Ghazir, Kesrouane, Mount Lebanon","$1,100,000",Land,"1,360 m²",N/A,N/A
"Sahel Alma, Kesrouane, Mount Lebanon","$1,800,000",Land,"1,022 m²",N/A,N/A
"Raachine, Kesrouane, Mount Lebanon","$300,000",House/Villa,175 m²,4,4
"Naas, El Metn, Mount Lebanon","$916,000",Land,"2,156 m²",N/A,N/A
"Baabdat, El Metn, Mount Lebanon","$767,000",Land,"1,180 m²",N/A,N/A
"Broumana, El Metn, Mount Lebanon","$450,000",Apartment,450 m²,4,4
"Mtayleb, El Metn, Mount Lebanon","$900,000",Apartment,450 m²,3,4
"Yarzeh, Baabda, Mount Lebanon","$1,475,000",Land,"1,700 m²",N/A,N/A
"Ehmej, Jbeil, Mount Lebanon","$285,000",Land,"2,835 m²",N/A,N/A
"Clemenceau, Beirut, Beirut","$3,200,000",Apartment,900 m²,5,6
"Mtein, El Metn, Mount Lebanon","$210,000",Land,"3,450 m²",N/A,N/A
"Ajaltoun, Kesrouane, Mount Lebanon","$1,650,000",Land,"3,839 m²",N/A,N/A
"Jounieh, Kesrouane, Mount Lebanon","$160,000",Shop,140 m²,1,N/A
"Baabda, Baabda, Mount Lebanon","$665,000",Apartment,340 m²,4,4
"Nahr Ibrahim, Jbeil, Mount Lebanon","$3,050,000",Land,"6,100 m²",N/A,N/A
"Achrafieh, Beirut, Beirut","$1,800,000",Apartment,460 m²,4,5
"Achrafieh, Beirut, Beirut","$400,000",Apartment,190 m²,3,4
"Mastita, Jbeil, Mount Lebanon","$180,000",Land,903 m²,N/A,N/A
"Achrafieh, Beirut, Beirut","$800,000",Office,140 m²,2,N/A
"Broumana, El Metn, Mount Lebanon","$410,000",Apartment,450 m²,5,5
"Achrafieh, Beirut, Beirut","$975,000",Office,420 m²,3,N/A
"Jbeil, Jbeil, Mount Lebanon","$130,000",Apartment,101 m²,2,2
"Anfe, Koura, North","$190,000",Land,"1,030 m²",N/A,N/A
"Halat, Jbeil, Mount Lebanon","$135,000",Apartment,150 m²,3,3
"Al Jamhour, Baabda, Mount Lebanon","$295,000",Land,"1,095 m²",N/A,N/A
"Jbeil, Jbeil, Mount Lebanon","$285,000",Apartment,230 m²,3,4
"Jbeil, Jbeil, Mount Lebanon","$950,000",Residential Building,"1,100 m²",N/A,N/A
"okaybe, Kesrouane, Mount Lebanon","$880,000",Land,712 m²,N/A,N/A
"Blat, Jbeil, Mount Lebanon","$155,000",Apartment,160 m²,3,2
"Wata El Joz, Kesrouane, Mount Lebanon","$2,549,000",Land,"25,484 m²",N/A,N/A
"Bkerke, Kesrouane, Mount Lebanon","$500,000",Apartment,235 m²,3,3
"Sahel Alma, Kesrouane, Mount Lebanon","$5,000,000",Land,"1,569 m²",N/A,N/A
"Jbeil, Jbeil, Mount Lebanon","$330,000",Apartment,430 m²,2,4
"bakish, Kesrouane, Mount Lebanon","$200,000",Land,"1,000 m²",N/A,N/A
"Jbeil, Jbeil, Mount Lebanon","$750,000",Shop,246 m²,2,N/A
"Monsef, Jbeil, Mount Lebanon","$180,000",Chalet,65 m²,1,N/A
"Jbeil, Jbeil, Mount Lebanon","$180,000",Apartment,170 m²,3,4
"Achrafieh, Beirut, Beirut","$400,000",Apartment,210 m²,2,3
"Jbeil, Jbeil, Mount Lebanon","$165,000",Apartment,125 m²,2,2
"Maaysra, Kesrouane, Mount Lebanon","$75,000",Land,"1,350 m²",N/A,N/A
"Kfarzebian, Kesrouane, Mount Lebanon","$185,000",Land,"1,315 m²",N/A,N/A
"Fidar, Jbeil, Mount Lebanon","$150,000",Chalet,100 m²,2,2
"Achrafieh, Beirut, Beirut","$350,000",Apartment,145 m²,3,3
"Achrafieh, Beirut, Beirut","$500,000",Apartment,270 m²,3,3
"Mkalles, El Metn, Mount Lebanon","$3,500,000",Factory,"3,000 m²",5,N/A
"Jbeil, Jbeil, Mount Lebanon","$10,000,000",House/Villa,650 m²,4,4
"Blat, Jbeil, Mount Lebanon","$338,000",Land,614 m²,N/A,N/A
"Aannaya, Jbeil, Mount Lebanon","$130,000",Land,890 m²,N/A,N/A
"Blat, Jbeil, Mount Lebanon","$250,000",Land,940 m²,N/A,N/A
"Sahel Alma, Kesrouane, Mount Lebanon","$400,000",Apartment,380 m²,3,5
"Broumana, El Metn, Mount Lebanon","$275,000",Apartment,230 m²,3,2
"Jbeil, Jbeil, Mount Lebanon","$155,000",Apartment,170 m²,2,2
"Dekweneh, El Metn, Mount Lebanon","$180,000",Office,85 m²,1,N/A
"Aamchit, Jbeil, Mount Lebanon","$600,000",Residential Building,850 m²,N/A,N/A
"Jal el Dib, El Metn, Mount Lebanon","$250,000",Apartment,260 m²,3,3
"Sin El Fil, El Metn, Mount Lebanon","$450,000",Office,225 m²,2,N/A
"Achrafieh, Beirut, Beirut","$800,000",Apartment,470 m²,4,3
"Ras Beirut, Beirut, Beirut","$500,000",Apartment,255 m²,3,3
"Baabda, Baabda, Mount Lebanon","$650,000",Apartment,270 m²,3,4
"Adma, Kesrouane, Mount Lebanon","$220,000",Apartment,180 m²,3,3
"chnaniir, Kesrouane, Mount Lebanon","$650,000",Land,"1,040 m²",N/A,N/A
"Nahr Ibrahim, Jbeil, Mount Lebanon","$93,000",Apartment,90 m²,2,1
"Aamchit, Jbeil, Mount Lebanon","$250,000",Land,965 m²,N/A,N/A
"Achrafieh, Beirut, Beirut","$1,250,000",Apartment,420 m²,4,4
"Bejje, Jbeil, Mount Lebanon","$400,000",Land,"7,300 m²",N/A,N/A
"Jbeil, Jbeil, Mount Lebanon","$370,000",Land,"1,235 m²",N/A,N/A
"Achrafieh, Beirut, Beirut","$425,000",Apartment,140 m²,2,2
"Kfarzebian, Kesrouane, Mount Lebanon","$425,000",House/Villa,822 m²,5,5
"Mansourieh, El Metn, Mount Lebanon","$380,000",Apartment,300 m²,3,5
"Bejje, Jbeil, Mount Lebanon","$119,000",Land,"1,976 m²",N/A,N/A
"Batroun, Batroun, North","$200,000",Apartment,168 m²,2,2
"Douar, El Metn, Mount Lebanon","$150,000",Apartment,120 m²,2,3
"Douar, El Metn, Mount Lebanon","$200,000",Apartment,150 m²,3,3
"Jdeideh, El Metn, Mount Lebanon","$300,000",Apartment,240 m²,3,3
"Naccache, El Metn, Mount Lebanon","$499,000",Residential Building,510 m²,N/A,N/A
"Halat, Jbeil, Mount Lebanon","$140,000",Apartment,180 m²,3,3
"Jbeil, Jbeil, Mount Lebanon","$300,000",Warehouse,460 m²,1,N/A
"Fidar, Jbeil, Mount Lebanon","$1,500,000",House/Villa,900 m²,5,7
"Blat, Jbeil, Mount Lebanon","$220,000",Apartment,300 m²,3,4
"Nahr Ibrahim, Jbeil, Mount Lebanon","$135,000",Apartment,170 m²,3,3
"Baabdat, El Metn, Mount Lebanon","$750,000",Land,"3,745 m²",N/A,N/A
"Safra, Kesrouane, Mount Lebanon","$110,000",Apartment,150 m²,3,2
"Bouar, Kesrouane, Mount Lebanon","$300,000",Land,720 m²,N/A,N/A
"Ghosta, Kesrouane, Mount Lebanon","$105,000",Apartment,165 m²,3,2
"Ghosta, Kesrouane, Mount Lebanon","$150,000",Apartment,170 m²,3,3
"Rihaniyeh, Baabda, Mount Lebanon","$850,000",Apartment,340 m²,3,4
"Kaakour, El Metn, Mount Lebanon","$350,000",Land,"2,200 m²",N/A,N/A
"Kfarzebian, Kesrouane, Mount Lebanon","$600,000",Land,600 m²,N/A,N/A
"Achrafieh, Beirut, Beirut","$25,500,000",Land,"5,135 m²",N/A,N/A
"Achrafieh, Beirut, Beirut","$1,400,000",Land,258 m²,N/A,N/A
"Halat, Jbeil, Mount Lebanon","$120,000",Apartment,95 m²,3,3
"Sahel Alma, Kesrouane, Mount Lebanon","$427,000",Apartment,285 m²,4,6
"Sahel Alma, Kesrouane, Mount Lebanon","$575,000",Apartment,360 m²,3,5
"Sahel Alma, Kesrouane, Mount Lebanon","$375,000",Apartment,220 m²,3,4
"Zikrit, El Metn, Mount Lebanon","$110,000",Apartment,125 m²,2,2
"Zouk Mikael, Kesrouane, Mount Lebanon","$110,000",Apartment,128 m²,3,1
"Ouyoun Al Simen, Kesrouane, Mount Lebanon","$750,000",Chalet,300 m²,3,3
"Sahel Alma, Kesrouane, Mount Lebanon","$350,000",Apartment,170 m²,3,3
"Sahel Alma, Kesrouane, Mount Lebanon","$300,000",Apartment,170 m²,3,3
"Ajaltoun, Kesrouane, Mount Lebanon","$2,800,000",House/Villa,350 m²,5,5
"Halat, Jbeil, Mount Lebanon","$236,000",Apartment,150 m²,3,3
"Fatqa, Kesrouane, Mount Lebanon","$170,000",Apartment,220 m²,3,3
"Bikfaya, El Metn, Mount Lebanon","$900,000",Land,"1,462 m²",N/A,N/A
"Broumana, El Metn, Mount Lebanon","$525,000",Land,"1,148 m²",N/A,N/A
"Fatqa, Kesrouane, Mount Lebanon","$200,000",Apartment,250 m²,3,4
"Mastita, Jbeil, Mount Lebanon","$135,000",Apartment,130 m²,2,2
"Bouchrieh, El Metn, Mount Lebanon","$110,000",Office,90 m²,1,N/A
"Ajaltoun, Kesrouane, Mount Lebanon","$230,000",Apartment,200 m²,3,3
"Zouk Mikael, Kesrouane, Mount Lebanon","$180,000",Apartment,135 m²,2,2
"Klayaat, Kesrouane, Mount Lebanon","$150,000",Apartment,155 m²,2,2
"Hosrayel, Jbeil, Mount Lebanon","$160,000",Apartment,145 m²,3,3
"Mathaf, Beirut, Beirut","$642,000",Office,214 m²,2,N/A
"Achrafieh, Beirut, Beirut","$2,000,000",Apartment,500 m²,4,3
"Rayfoun, Kesrouane, Mount Lebanon","$675,000",Apartment,350 m²,4,6
"Fatqa, Kesrouane, Mount Lebanon","$550,000",Land,"1,060 m²",N/A,N/A
"Jbeil, Jbeil, Mount Lebanon","$100,000",Shop,150 m²,1,N/A
"Ouyoun Al Simen, Kesrouane, Mount Lebanon","$180,000",Chalet,140 m²,3,2
"Zalka, El Metn, Mount Lebanon","$250,000",Apartment,220 m²,3,2
"Bsalim, El Metn, Mount Lebanon","$600,000",Apartment,250 m²,3,3
"Braij, Jbeil, Mount Lebanon","$1,200,000",House/Villa,600 m²,4,8
"Shayle, Kesrouane, Mount Lebanon","$200,000",Apartment,195 m²,3,3
"Gherfine, Jbeil, Mount Lebanon","$1,700,000",House/Villa,"1,500 m²",3,3
"Zalka, El Metn, Mount Lebanon","$280,000",Office,175 m²,1,N/A
"Mastita, Jbeil, Mount Lebanon","$100,000",Shop,100 m²,2,N/A
"Fanar, El Metn, Mount Lebanon","$300,000",Apartment,175 m²,3,3
"Baabda, Baabda, Mount Lebanon","$1,950,000",Land,766 m²,N/A,N/A
"Ballouneh, Kesrouane, Mount Lebanon","$350,000",Apartment,360 m²,3,3
"Faytroun, Kesrouane, Mount Lebanon","$500,000",Land,"2,150 m²",N/A,N/A
"Haret Sakher, Kesrouane, Mount Lebanon","$450,000",Apartment,300 m²,3,5
"Haret Sakher, Kesrouane, Mount Lebanon","$720,000",Apartment,440 m²,4,6
"Haret Sakher, Kesrouane, Mount Lebanon","$400,000",Apartment,224 m²,3,5
"Haret Sakher, Kesrouane, Mount Lebanon","$350,000",Apartment,224 m²,3,4
"Ghazir, Kesrouane, Mount Lebanon","$2,760,000",Land,"1,577 m²",N/A,N/A
"Aamchit, Jbeil, Mount Lebanon","$1,800,000",House/Villa,900 m²,5,5
"Kfarzebian, Kesrouane, Mount Lebanon","$100,000",Land,888 m²,N/A,N/A
"Kaslik, Kesrouane, Mount Lebanon","$500,000",Apartment,300 m²,3,4
"Baatouta, Kesrouane, Mount Lebanon","$767,000",Land,"3,065 m²",N/A,N/A
"Jbeil, Jbeil, Mount Lebanon","$150,000",Apartment,98 m²,2,1
"Tabarja, Kesrouane, Mount Lebanon","$210,000",Apartment,150 m²,3,3
"Fakra, Kesrouane, Mount Lebanon","$1,300,000",Chalet,300 m²,3,4
"Braij, Jbeil, Mount Lebanon","$135,000",Land,900 m²,N/A,N/A
"Blat, Jbeil, Mount Lebanon","$195,000",Apartment,150 m²,3,3
"Blat, Jbeil, Mount Lebanon","$195,000",Apartment,250 m²,3,3
"Blat, Jbeil, Mount Lebanon","$120,000",Apartment,125 m²,2,2
"Ajaltoun, Kesrouane, Mount Lebanon","$160,000",Apartment,185 m²,3,2
"Maaysra, Kesrouane, Mount Lebanon","$100,000",Apartment,110 m²,2,2
"Mahmerch, Batroun, North","$375,000",Land,"25,000 m²",N/A,N/A
"Klayaat, Kesrouane, Mount Lebanon","$260,000",Land,"1,300 m²",N/A,N/A
"Haret Sakher, Kesrouane, Mount Lebanon","$450,000",Apartment,270 m²,3,4
"Mansourieh, El Metn, Mount Lebanon","$225,000",Warehouse,260 m²,2,N/A
"Jounieh, Kesrouane, Mount Lebanon","$360,000",Apartment,260 m²,3,5
"Jounieh, Kesrouane, Mount Lebanon","$370,000",Apartment,370 m²,5,4
"Jounieh, Kesrouane, Mount Lebanon","$240,000",Apartment,185 m²,3,3
"Aannaya, Jbeil, Mount Lebanon","$500,000",House/Villa,400 m²,4,5
"Bouar, Kesrouane, Mount Lebanon","$150,000",House/Villa,160 m²,2,2
"Ain El Rihani, Kesrouane, Mount Lebanon","$350,000",Land,"1,052 m²",N/A,N/A
"Badaro, Beirut, Beirut","$735,000",Apartment,300 m²,4,4
"Aamchit, Jbeil, Mount Lebanon","$1,150,000",Restaurant,490 m²,N/A,N/A
"Shayle, Kesrouane, Mount Lebanon","$155,000",Apartment,145 m²,2,3
"Aoukar, El Metn, Mount Lebanon","$1,250,000",Land,"3,100 m²",N/A,N/A
"Hadath, Baabda, Mount Lebanon","$450,000",Land,652 m²,N/A,N/A
"Rayfoun, Kesrouane, Mount Lebanon","$550,000",Land,"1,600 m²",N/A,N/A
"Roumie, El Metn, Mount Lebanon","$480,000",Land,"1,400 m²",N/A,N/A
"Adonis, Kesrouane, Mount Lebanon","$3,000,000",Residential Building,"1,500 m²",N/A,N/A
"Achrafieh, Beirut, Beirut","$300,000",Apartment,80 m²,1,1
"okaybe, Kesrouane, Mount Lebanon","$4,000,000",Land,"9,162 m²",N/A,N/A
"Jeita, Kesrouane, Mount Lebanon","$170,000",Apartment,180 m²,3,4
"Zouk Mikael, Kesrouane, Mount Lebanon","$3,000,000",Land,897 m²,N/A,N/A
"Halat, Jbeil, Mount Lebanon","$2,500,000",Land,"10,000 m²",N/A,N/A
"Ouyoun Al Simen, Kesrouane, Mount Lebanon","$600,000",Land,760 m²,N/A,N/A
"Ehmej, Jbeil, Mount Lebanon","$110,000",Land,"1,650 m²",N/A,N/A
"Jbeil, Jbeil, Mount Lebanon","$300,000",Apartment,300 m²,4,5
"Rabweh, El Metn, Mount Lebanon","$600,000",Land,744 m²,N/A,N/A
"Bzebdine, Baabda, Mount Lebanon","$126,400",Land,"1,264 m²",N/A,N/A
"Tabarja, Kesrouane, Mount Lebanon","$140,000",Apartment,135 m²,2,2
"Barbara, Jbeil, Mount Lebanon","$750,000",House/Villa,"1,731 m²",3,3
"Ajaltoun, Kesrouane, Mount Lebanon","$150,000",Apartment,250 m²,3,4
"Batroun, Batroun, North","$245,000",Land,"1,598 m²",N/A,N/A
"Tabarja, Kesrouane, Mount Lebanon","$205,000",Chalet,50 m²,1,1
"Sahel Alma, Kesrouane, Mount Lebanon","$350,000",Apartment,205 m²,3,3
"Kfarzebian, Kesrouane, Mount Lebanon","$215,000",Land,"1,075 m²",N/A,N/A
"Achrafieh, Beirut, Beirut","$600,000",Apartment,200 m²,3,2
"Ras Osta, Jbeil, Mount Lebanon","$79,000",Chalet,88 m²,2,2
"Haret Sakher, Kesrouane, Mount Lebanon","$325,000",Apartment,250 m²,3,4
"Haret Sakher, Kesrouane, Mount Lebanon","$425,000",Apartment,260 m²,3,4
